Query,Original Query name,dist_freq,dist_time,tol_freq,tol_time,Hit,TP,Time (s)
1121404_cut_coding.wav,1121404,15,4,1,1,1,43.0,0.5534040927886963
1247404_cut_coding.wav,1247404,15,4,1,1,1,35.0,0.5496060848236084
1227104_cut_coding.wav,1227104,15,4,1,1,1,17.0,0.5483369827270508
1132204_cut_coding.wav,1132204,15,4,1,1,1,71.0,0.5492982864379883
1042004_cut_coding.wav,1042004,15,4,1,1,1,53.0,0.6657679080963135
1281204_cut_coding.wav,1281204,15,4,1,1,1,63.0,0.5953049659729004
3904_cut_coding.wav,3904,15,4,1,1,1,68.0,0.547961950302124
1300204_cut_coding.wav,1300204,15,4,1,1,1,56.0,0.6062800884246826
390004_cut_coding.wav,390004,15,4,1,1,1,33.0,0.549008846282959
1110504_cut_coding.wav,1110504,15,4,1,1,1,61.0,0.5471649169921875
903604_cut_coding.wav,903604,15,4,1,1,1,49.0,0.5461251735687256
1165404_cut_coding.wav,1165404,15,4,1,1,1,57.0,0.5495138168334961
1009604_cut_coding.wav,1009604,15,4,1,1,1,70.0,0.5470173358917236
1330504_cut_coding.wav,1330504,15,4,1,1,1,67.0,0.5477099418640137
1319504_cut_coding.wav,1319504,15,4,1,1,1,40.0,0.5467178821563721
863504_cut_coding.wav,863504,15,4,1,1,1,66.0,0.5485649108886719
1415804_cut_coding.wav,1415804,15,4,1,1,1,23.0,0.5479190349578857
1270604_cut_coding.wav,1270604,15,4,1,1,1,47.0,0.5497241020202637
1092304_cut_coding.wav,1092304,15,4,1,1,1,52.0,0.5467367172241211
1299504_cut_coding.wav,1299504,15,4,1,1,1,44.0,0.5478959083557129
