Query,Original Query name,dist_freq,dist_time,tol_freq,tol_time,Hit,TP,Time (s)
903604_cut.wav,903604,11,3,1,1,1,100.0,0.5698261260986328
1009604_cut.wav,1009604,11,3,1,1,1,114.0,0.575437068939209
1247404_cut.wav,1247404,11,3,1,1,1,53.0,0.5489151477813721
1415804_cut.wav,1415804,11,3,1,1,1,76.0,0.5500998497009277
1299504_cut.wav,1299504,11,3,1,1,1,136.0,0.5477330684661865
1092304_cut.wav,1092304,11,3,1,1,1,93.0,0.5487339496612549
1132204_cut.wav,1132204,11,3,1,1,1,131.0,0.5488870143890381
1121404_cut.wav,1121404,11,3,1,1,1,85.0,0.549389123916626
1165404_cut.wav,1165404,11,3,1,1,1,105.0,0.5467047691345215
1042004_cut.wav,1042004,11,3,1,1,1,122.0,0.5482370853424072
1270604_cut.wav,1270604,11,3,1,1,1,95.0,0.5486588478088379
863504_cut.wav,863504,11,3,1,1,1,111.0,0.549407958984375
390004_cut.wav,390004,11,3,1,1,1,83.0,0.5489089488983154
1319504_cut.wav,1319504,11,3,1,1,1,93.0,0.5492880344390869
1227104_cut.wav,1227104,11,3,1,1,1,62.0,0.5465359687805176
1281204_cut.wav,1281204,11,3,1,1,1,123.0,0.5514838695526123
3904_cut.wav,3904,11,3,1,1,1,129.0,0.5502431392669678
1110504_cut.wav,1110504,11,3,1,1,1,141.0,0.5492458343505859
1300204_cut.wav,1300204,11,3,1,1,1,126.0,0.5480592250823975
1330504_cut.wav,1330504,11,3,1,1,1,134.0,0.549077033996582
