Query,Original Query name,dist_freq,dist_time,tol_freq,tol_time,Hit,TP,Time (s)
903604_cut.wav,903604,11,3,0,0,1,71.0,0.4773528575897217
1009604_cut.wav,1009604,11,3,0,0,1,82.0,0.47332215309143066
1247404_cut.wav,1247404,11,3,0,0,1,49.0,0.4701192378997803
1415804_cut.wav,1415804,11,3,0,0,1,37.0,0.4721808433532715
1299504_cut.wav,1299504,11,3,0,0,1,74.0,0.4727041721343994
1092304_cut.wav,1092304,11,3,0,0,1,82.0,0.472883939743042
1132204_cut.wav,1132204,11,3,0,0,1,129.0,0.47284913063049316
1121404_cut.wav,1121404,11,3,0,0,1,85.0,0.504188060760498
1165404_cut.wav,1165404,11,3,0,0,1,67.0,0.47422003746032715
1042004_cut.wav,1042004,11,3,0,0,1,112.0,0.4714071750640869
1270604_cut.wav,1270604,11,3,0,0,1,53.0,0.47231483459472656
863504_cut.wav,863504,11,3,0,0,1,48.0,0.47246885299682617
390004_cut.wav,390004,11,3,0,0,1,26.0,0.47262096405029297
1319504_cut.wav,1319504,11,3,0,0,1,69.0,0.47212696075439453
1227104_cut.wav,1227104,11,3,0,0,1,41.0,0.4718000888824463
1281204_cut.wav,1281204,11,3,0,0,1,58.0,0.4735758304595947
3904_cut.wav,3904,11,3,0,0,1,57.0,0.46951723098754883
1110504_cut.wav,1110504,11,3,0,0,1,124.0,0.47562098503112793
1300204_cut.wav,1300204,11,3,0,0,1,126.0,0.47396206855773926
1330504_cut.wav,1330504,11,3,0,0,1,77.0,0.4733927249908447
