Query,Original Query name,dist_freq,dist_time,tol_freq,tol_time,Hit,TP,Time (s)
903604_cut.wav,903604,17,5,0,0,1,27.0,0.4777040481567383
1009604_cut.wav,1009604,17,5,0,0,1,41.0,0.5596392154693604
1247404_cut.wav,1247404,17,5,0,0,1,30.0,0.4749886989593506
1415804_cut.wav,1415804,17,5,0,0,1,20.0,0.469951868057251
1299504_cut.wav,1299504,17,5,0,0,1,20.0,0.4709160327911377
1092304_cut.wav,1092304,17,5,0,0,1,36.0,0.4710509777069092
1132204_cut.wav,1132204,17,5,0,0,1,79.0,0.4688389301300049
1121404_cut.wav,1121404,17,5,0,0,1,53.0,0.46907782554626465
1165404_cut.wav,1165404,17,5,0,0,1,31.0,0.47270870208740234
1042004_cut.wav,1042004,17,5,0,0,1,49.0,0.47220897674560547
1270604_cut.wav,1270604,17,5,0,0,1,24.0,0.4734840393066406
863504_cut.wav,863504,17,5,0,0,1,27.0,0.4733250141143799
390004_cut.wav,390004,17,5,0,0,1,14.0,0.4703938961029053
1319504_cut.wav,1319504,17,5,0,0,1,32.0,0.4692881107330322
1227104_cut.wav,1227104,17,5,0,0,1,8.0,0.46878886222839355
1281204_cut.wav,1281204,17,5,0,0,1,31.0,0.4704761505126953
3904_cut.wav,3904,17,5,0,0,1,27.0,0.46996498107910156
1110504_cut.wav,1110504,17,5,0,0,1,51.0,0.4708271026611328
1300204_cut.wav,1300204,17,5,0,0,1,61.0,0.470660924911499
1330504_cut.wav,1330504,17,5,0,0,1,30.0,0.4715909957885742
