Query,Original Query name,dist_freq,dist_time,tol_freq,tol_time,Hit,TP,Time (s)
390004_cut_mobile.wav,1341304,11,3,0,0,0,8.0,0.46918606758117676
1300204_cut_mobile.wav,1300204,11,3,0,0,1,30.0,0.46584224700927734
1110504_cut_mobile.wav,1110504,11,3,0,0,1,31.0,0.46589112281799316
903604_cut_mobile.wav,903604,11,3,0,0,1,15.0,0.4666779041290283
1121404_cut_mobile.wav,454904,11,3,0,0,0,8.0,0.4647400379180908
1227104_cut_mobile.wav,1227104,11,3,0,0,1,12.0,0.48976778984069824
1247404_cut_mobile.wav,159204,11,3,0,0,0,7.0,0.47595906257629395
1281204_cut_mobile.wav,1281204,11,3,0,0,1,56.0,0.5163803100585938
1042004_cut_mobile.wav,1042004,11,3,0,0,1,13.0,0.48294520378112793
1132204_cut_mobile.wav,1132204,11,3,0,0,1,35.0,0.49361395835876465
3904_cut_mobile.wav,3904,11,3,0,0,1,34.0,0.467893123626709
863504_cut_mobile.wav,863504,11,3,0,0,1,16.0,0.4864819049835205
1415804_cut_mobile.wav,133704,11,3,0,0,0,15.0,0.4743340015411377
1270604_cut_mobile.wav,1270604,11,3,0,0,1,19.0,0.4768810272216797
1299504_cut_mobile.wav,1299504,11,3,0,0,1,22.0,0.46282005310058594
1092304_cut_mobile.wav,1092304,11,3,0,0,1,23.0,0.4632687568664551
1330504_cut_mobile.wav,1330504,11,3,0,0,1,37.0,0.4591989517211914
1009604_cut_mobile.wav,1009604,11,3,0,0,1,31.0,0.4637131690979004
1165404_cut_mobile.wav,1165404,11,3,0,0,1,26.0,0.4801480770111084
1319504_cut_mobile.wav,1319504,11,3,0,0,1,16.0,0.4940180778503418
