Query,Original Query name,dist_freq,dist_time,tol_freq,tol_time,Hit,TP,Time (s)
390004_cut_mobile.wav,764604,17,5,0,0,0,5.0,0.46898412704467773
1300204_cut_mobile.wav,1300204,17,5,0,0,1,14.0,0.4643120765686035
1110504_cut_mobile.wav,1110504,17,5,0,0,1,11.0,0.4568030834197998
903604_cut_mobile.wav,903604,17,5,0,0,1,6.0,0.4639608860015869
1121404_cut_mobile.wav,1345604,17,5,0,0,0,4.0,0.46172118186950684
1227104_cut_mobile.wav,1227104,17,5,0,0,1,6.0,0.48673391342163086
1247404_cut_mobile.wav,1310504,17,5,0,0,0,4.0,0.4734940528869629
1281204_cut_mobile.wav,1281204,17,5,0,0,1,28.0,0.4739811420440674
1042004_cut_mobile.wav,1042004,17,5,0,0,1,6.0,0.48029208183288574
1132204_cut_mobile.wav,1132204,17,5,0,0,1,19.0,0.485759973526001
3904_cut_mobile.wav,3904,17,5,0,0,1,12.0,0.46427297592163086
863504_cut_mobile.wav,863504,17,5,0,0,1,5.0,0.4893369674682617
1415804_cut_mobile.wav,133704,17,5,0,0,0,11.0,0.4802241325378418
1270604_cut_mobile.wav,1270604,17,5,0,0,1,6.0,0.4743478298187256
1299504_cut_mobile.wav,1299504,17,5,0,0,1,9.0,0.46172499656677246
1092304_cut_mobile.wav,1092304,17,5,0,0,1,9.0,0.4604227542877197
1330504_cut_mobile.wav,1330504,17,5,0,0,1,12.0,0.45663881301879883
1009604_cut_mobile.wav,1009604,17,5,0,0,1,17.0,0.46036791801452637
1165404_cut_mobile.wav,1165404,17,5,0,0,1,12.0,0.48049497604370117
1319504_cut_mobile.wav,1319504,17,5,0,0,1,7.0,0.4758150577545166
