Query,Original Query name,dist_freq,dist_time,tol_freq,tol_time,Hit,TP,Time (s)
390004_cut_mobile.wav,810904,17,5,1,1,0,11.0,0.5530393123626709
1300204_cut_mobile.wav,1300204,17,5,1,1,1,24.0,0.5453939437866211
1110504_cut_mobile.wav,1110504,17,5,1,1,1,21.0,0.5388839244842529
903604_cut_mobile.wav,903604,17,5,1,1,1,18.0,0.5456991195678711
1121404_cut_mobile.wav,1076604,17,5,1,1,0,10.0,0.5433342456817627
1227104_cut_mobile.wav,768904,17,5,1,1,0,12.0,0.5729799270629883
1247404_cut_mobile.wav,1310504,17,5,1,1,0,12.0,0.5508899688720703
1281204_cut_mobile.wav,1281204,17,5,1,1,1,38.0,0.5504240989685059
1042004_cut_mobile.wav,299204,17,5,1,1,0,10.0,0.5676579475402832
1132204_cut_mobile.wav,1132204,17,5,1,1,1,30.0,0.5742578506469727
3904_cut_mobile.wav,3904,17,5,1,1,1,21.0,0.5465538501739502
863504_cut_mobile.wav,863504,17,5,1,1,1,13.0,0.5719051361083984
1415804_cut_mobile.wav,133704,17,5,1,1,0,12.0,0.5575969219207764
1270604_cut_mobile.wav,870104,17,5,1,1,0,11.0,0.5542120933532715
1299504_cut_mobile.wav,1299504,17,5,1,1,1,13.0,0.5456602573394775
1092304_cut_mobile.wav,1092304,17,5,1,1,1,15.0,0.5574719905853271
1330504_cut_mobile.wav,1330504,17,5,1,1,1,22.0,0.5388469696044922
1009604_cut_mobile.wav,1009604,17,5,1,1,1,27.0,0.5467929840087891
1165404_cut_mobile.wav,1165404,17,5,1,1,1,21.0,0.5627660751342773
1319504_cut_mobile.wav,1319504,17,5,1,1,1,15.0,0.5509853363037109
