Query,Original Query name,dist_freq,dist_time,tol_freq,tol_time,Hit,TP,Time (s)
1121404_cut_coding.wav,1121404,15,4,0,0,1,36.0,0.47194695472717285
1247404_cut_coding.wav,1247404,15,4,0,0,1,28.0,0.47024083137512207
1227104_cut_coding.wav,1227104,15,4,0,0,1,11.0,0.477294921875
1132204_cut_coding.wav,1132204,15,4,0,0,1,58.0,0.46966028213500977
1042004_cut_coding.wav,1042004,15,4,0,0,1,43.0,0.472027063369751
1281204_cut_coding.wav,1281204,15,4,0,0,1,36.0,0.4719541072845459
3904_cut_coding.wav,3904,15,4,0,0,1,34.0,0.4710979461669922
1300204_cut_coding.wav,1300204,15,4,0,0,1,38.0,0.4711925983428955
390004_cut_coding.wav,390004,15,4,0,0,1,10.0,0.47086095809936523
1110504_cut_coding.wav,1110504,15,4,0,0,1,41.0,0.4718470573425293
903604_cut_coding.wav,903604,15,4,0,0,1,28.0,0.47243189811706543
1165404_cut_coding.wav,1165404,15,4,0,0,1,35.0,0.4739682674407959
1009604_cut_coding.wav,1009604,15,4,0,0,1,49.0,0.4704399108886719
1330504_cut_coding.wav,1330504,15,4,0,0,1,31.0,0.4720120429992676
1319504_cut_coding.wav,1319504,15,4,0,0,1,26.0,0.4702579975128174
863504_cut_coding.wav,863504,15,4,0,0,1,27.0,0.4688601493835449
1415804_cut_coding.wav,1415804,15,4,0,0,1,13.0,0.46948719024658203
1270604_cut_coding.wav,1270604,15,4,0,0,1,21.0,0.48792290687561035
1092304_cut_coding.wav,1092304,15,4,0,0,1,40.0,0.47168612480163574
1299504_cut_coding.wav,1299504,15,4,0,0,1,25.0,0.47211503982543945
