Query,Original Query name,dist_freq,dist_time,tol_freq,tol_time,Hit,TP,Time (s)
903604_cut_noise.wav,903604,8,2,0,0,1,117.0,0.4831829071044922
1227104_cut_noise.wav,1227104,8,2,0,0,1,25.0,0.48145008087158203
863504_cut_noise.wav,863504,8,2,0,0,1,75.0,0.4751269817352295
1110504_cut_noise.wav,1110504,8,2,0,0,1,191.0,0.47415995597839355
1299504_cut_noise.wav,1299504,8,2,0,0,1,94.0,0.4719109535217285
1319504_cut_noise.wav,1319504,8,2,0,0,1,79.0,0.4767112731933594
1121404_cut_noise.wav,1121404,8,2,0,0,1,63.0,0.47242307662963867
1165404_cut_noise.wav,1165404,8,2,0,0,1,82.0,0.4751279354095459
1281204_cut_noise.wav,1281204,8,2,0,0,1,92.0,0.4756028652191162
1247404_cut_noise.wav,1247404,8,2,0,0,1,103.0,0.47465968132019043
3904_cut_noise.wav,3904,8,2,0,0,1,90.0,0.47448015213012695
1330504_cut_noise.wav,1330504,8,2,0,0,1,119.0,0.4747138023376465
1042004_cut_noise.wav,1042004,8,2,0,0,1,127.0,0.4726982116699219
1092304_cut_noise.wav,1092304,8,2,0,0,1,129.0,0.4781687259674072
1009604_cut_noise.wav,1009604,8,2,0,0,1,142.0,0.47290897369384766
1415804_cut_noise.wav,1415804,8,2,0,0,1,28.0,0.4749109745025635
1270604_cut_noise.wav,1270604,8,2,0,0,1,81.0,0.5054426193237305
1132204_cut_noise.wav,1132204,8,2,0,0,1,175.0,0.4717061519622803
1300204_cut_noise.wav,1300204,8,2,0,0,1,135.0,0.47122621536254883
390004_cut_noise.wav,390004,8,2,0,0,1,47.0,0.4729280471801758
