Query,Original Query name,dist_freq,dist_time,tol_freq,tol_time,Hit,TP,Time (s)
903604_cut_noise.wav,903604,17,5,1,1,1,45.0,0.5527632236480713
1227104_cut_noise.wav,1227104,17,5,1,1,1,12.0,0.550482988357544
863504_cut_noise.wav,863504,17,5,1,1,1,63.0,0.5571849346160889
1110504_cut_noise.wav,1110504,17,5,1,1,1,55.0,0.5470452308654785
1299504_cut_noise.wav,1299504,17,5,1,1,1,33.0,0.5479869842529297
1319504_cut_noise.wav,1319504,17,5,1,1,1,37.0,0.5503239631652832
1121404_cut_noise.wav,1121404,17,5,1,1,1,41.0,0.5507597923278809
1165404_cut_noise.wav,1165404,17,5,1,1,1,44.0,0.5475192070007324
1281204_cut_noise.wav,1281204,17,5,1,1,1,55.0,0.5613551139831543
1247404_cut_noise.wav,1247404,17,5,1,1,1,30.0,0.5464179515838623
3904_cut_noise.wav,3904,17,5,1,1,1,56.0,0.5463418960571289
1330504_cut_noise.wav,1330504,17,5,1,1,1,58.0,0.5492541790008545
1042004_cut_noise.wav,1042004,17,5,1,1,1,43.0,0.5485963821411133
1092304_cut_noise.wav,1092304,17,5,1,1,1,40.0,0.5451791286468506
1009604_cut_noise.wav,1009604,17,5,1,1,1,51.0,0.5465171337127686
1415804_cut_noise.wav,1415804,17,5,1,1,1,19.0,0.5469057559967041
1270604_cut_noise.wav,1270604,17,5,1,1,1,44.0,0.5475070476531982
1132204_cut_noise.wav,1132204,17,5,1,1,1,67.0,0.5490717887878418
1300204_cut_noise.wav,1300204,17,5,1,1,1,52.0,0.5463731288909912
390004_cut_noise.wav,390004,17,5,1,1,1,34.0,0.5480239391326904
